#FamilyID	SampleID	FatherID	MotherID	Sex	Population	Superpopulation	SampleIllumina
SL05	HG03065	HG03063	HG03064	1	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03065_ERR3989118.fasta.gz
SL06	HG03066	0	0	1	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03066_ERR3242559.fasta.gz
SL07	HG03069	0	0	1	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03069_ERR3242560.fasta.gz
SL08	HG03072	0	0	1	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03072_ERR3242561.fasta.gz
SL08	HG03073	0	0	2	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03073_ERR3242955.fasta.gz
SL10	HG03079	0	0	2	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03079_ERR3242958.fasta.gz
SL11	HG03081	0	0	1	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03081_ERR3242537.fasta.gz
SL11	HG03082	0	0	2	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03082_ERR3242959.fasta.gz
SL13	HG03088	0	0	2	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03088_ERR3242538.fasta.gz
SL14	HG03091	0	0	2	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03091_ERR3242961.fasta.gz
SL15	HG03095	0	0	2	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03095_ERR3242962.fasta.gz
SL16	HG03096	0	0	1	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03096_ERR3242473.fasta.gz
SL16	HG03097	0	0	2	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03097_ERR3242474.fasta.gz
SL16	HG03098	HG03096	HG03097	1	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03098_ERR3989119.fasta.gz
SL17	HG03209	0	0	1	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03209_ERR3242539.fasta.gz
SL18	HG03212	0	0	2	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03212_ERR3242540.fasta.gz
SL22	HG03224	0	0	1	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03224_ERR3242963.fasta.gz
SL23	HG03225	0	0	1	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03225_ERR3242964.fasta.gz
SL24	HG03376	0	0	1	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03376_ERR3242542.fasta.gz
SL25	HG03380	0	0	2	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03380_ERR3242543.fasta.gz
SL26	HG03382	0	0	1	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03382_ERR3242966.fasta.gz
SL27	HG03385	0	0	1	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03385_ERR3242544.fasta.gz
SL28	HG03388	0	0	1	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03388_ERR3242545.fasta.gz
SL29	HG03391	0	0	1	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03391_ERR3242574.fasta.gz
SL30	HG03394	0	0	1	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03394_ERR3242967.fasta.gz
SL32	HG03401	0	0	2	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03401_ERR3242546.fasta.gz
SL35	HG03410	0	0	2	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03410_ERR3242562.fasta.gz
SL38	HG03419	0	0	2	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03419_ERR3242547.fasta.gz
SL42	HG03428	0	0	2	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03428_ERR3242549.fasta.gz
SL46	HG03439	0	0	1	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03439_ERR3242551.fasta.gz
SL49	HG03449	0	0	2	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03449_ERR3242565.fasta.gz
SL50	HG03451	HG03466	0	1	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03451_ERR3242476.fasta.gz
SL50	HG03452	0	0	2	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03452_ERR3242477.fasta.gz
SL50	HG03453	HG03451	HG03452	2	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03453_ERR3989166.fasta.gz
SL51	HG03454	0	0	1	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03454_ERR3989167.fasta.gz
SL51	HG03455	0	0	2	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03455_ERR3242575.fasta.gz
SL51	HG03456	HG03454	HG03455	1	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03456_ERR3989168.fasta.gz
SL52	HG03458	0	0	2	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03458_ERR3242566.fasta.gz
SL54	HG03464	0	0	2	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03464_ERR3242478.fasta.gz
SL56	HG03438	HG03469	HG03470	2	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03438_ERR3989165.fasta.gz
SL56	HG03470	0	0	2	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03470_ERR3242535.fasta.gz
SL56i	HG03469	0	0	1	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03469_ERR3242479.fasta.gz
SL57	HG03473	0	0	2	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03473_ERR3242536.fasta.gz
SL58	HG03476	0	0	2	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03476_ERR3242567.fasta.gz
SL59	HG03478	0	0	1	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03478_ERR3242557.fasta.gz
SL59	HG03479	0	0	2	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03479_ERR3242558.fasta.gz
SL59	HG03480	HG03478	HG03479	2	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03480_ERR3989169.fasta.gz
SL61	HG03484	0	0	1	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03484_ERR3242568.fasta.gz
SL61	HG03485	0	0	2	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03485_ERR3242569.fasta.gz
SL61	HG03486	HG03484	HG03485	2	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03486_ERR3989170.fasta.gz
SL66	HG03559	0	0	1	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03559_ERR3242576.fasta.gz
SL67	HG03563	0	0	2	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03563_ERR3242577.fasta.gz
SL70	HG03571	0	0	1	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03571_ERR3242579.fasta.gz
SL70	HG03572	0	0	2	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03572_ERR3242580.fasta.gz
SL71	HG03574	0	0	1	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03574_ERR3989178.fasta.gz
SL71	HG03575	0	0	2	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03575_ERR3242581.fasta.gz
SL71	HG03576	HG03574	HG03575	2	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03576_ERR3989179.fasta.gz
SL72	HG03577	0	0	1	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03577_ERR3242582.fasta.gz
SL72	HG03578	0	0	2	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03578_ERR3242583.fasta.gz
SL72	HG03579	HG03577	HG03578	1	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03579_ERR3989180.fasta.gz
SL73	HG03582	0	0	1	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03582_ERR3989181.fasta.gz
SL73	HG03583	0	0	2	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03583_ERR3242584.fasta.gz
SL73	HG03584	HG03582	HG03583	2	MSL	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03584_ERR3989182.fasta.gz
Y001	NA18484	NA18486	NA18488	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/NA18484_ERR3989343.fasta.gz
Y001	NA18486	0	0	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18486_ERR3239335.fasta.gz
Y001	NA18488	0	0	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18488_ERR3239491.fasta.gz
Y002	NA18485	NA18487	NA18489	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/NA18485_ERR3989344.fasta.gz
Y002	NA18487	0	0	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/NA18487_ERR3989345.fasta.gz
Y002	NA18489	0	0	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18489_ERR3239336.fasta.gz
Y003	NA18497	NA18498	NA18499	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/NA18497_ERR3989346.fasta.gz
Y003	NA18498	0	0	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18498_ERR3239337.fasta.gz
Y003	NA18499	0	0	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18499_ERR3239338.fasta.gz
Y004	NA18500	NA18501	NA18502	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/NA18500_ERR3989347.fasta.gz
Y004	NA18501	0	0	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18501_ERR3239339.fasta.gz
Y004	NA18502	0	0	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18502_ERR3239340.fasta.gz
Y005	NA18503	NA18504	NA18505	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/NA18503_ERR3989348.fasta.gz
Y005	NA18504	0	0	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18504_ERR3239341.fasta.gz
Y005	NA18505	0	0	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18505_ERR3239342.fasta.gz
Y006	NA19107	0	0	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19107_ERR3239620.fasta.gz
Y006	NA19108	0	0	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19108_ERR3239426.fasta.gz
Y006	NA19109	NA19107	NA19108	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/NA19109_ERR3989376.fasta.gz
Y007	NA18867	0	0	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18867_ERR3239547.fasta.gz
Y007	NA18868	0	0	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18868_ERR3239548.fasta.gz
Y007	NA18869	NA18868	NA18867	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/NA18869_ERR3989361.fasta.gz
Y009	NA18506	NA18507	NA18508	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/NA18506_ERR3989349.fasta.gz
Y009	NA18507	0	0	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18507_ERR3239343.fasta.gz
Y009	NA18508	0	0	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18508_ERR3239344.fasta.gz
Y010	NA18511	0	0	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18511_ERR3239346.fasta.gz
Y010a	NA18510	0	0	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18510_ERR3239345.fasta.gz
Y012	NA18858	0	0	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18858_ERR3239384.fasta.gz
Y012	NA18859	0	0	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/NA18859_ERR3989357.fasta.gz
Y012	NA18860	NA18859	NA18858	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/NA18860_ERR3989358.fasta.gz
Y013	NA18515	NA18516	NA18517	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/NA18515_ERR3989350.fasta.gz
Y013	NA18516	0	0	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18516_ERR3239347.fasta.gz
Y013	NA18517	0	0	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18517_ERR3239348.fasta.gz
Y014	NA18518	NA18519	NA18520	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/NA18518_ERR3989351.fasta.gz
Y014	NA18519	0	0	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18519_ERR3239349.fasta.gz
Y014	NA18520	0	0	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18520_ERR3239350.fasta.gz
Y016	NA18521	NA18522	NA18523	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/NA18521_ERR3989352.fasta.gz
Y016	NA18522	0	0	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18522_ERR3239351.fasta.gz
Y016	NA18523	0	0	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18523_ERR3239352.fasta.gz
Y017	NA18870	0	0	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18870_ERR3239386.fasta.gz
Y017	NA18871	0	0	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18871_ERR3239387.fasta.gz
Y017	NA18872	NA18871	NA18870	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/NA18872_ERR3989362.fasta.gz
Y018	NA18852	0	0	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/NA18852_ERR3989353.fasta.gz
Y018	NA18853	0	0	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18853_ERR3239382.fasta.gz
Y018	NA18854	NA18853	NA18852	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/NA18854_ERR3989354.fasta.gz
Y019	NA18873	0	0	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18873_ERR3239549.fasta.gz
Y019	NA18874	0	0	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18874_ERR3243161.fasta.gz
Y019	NA18875	NA18874	NA18873	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/NA18875_ERR3989363.fasta.gz
Y020	NA18876	0	0	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18876_ERR3239666.fasta.gz
Y020	NA18877	0	0	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18877_ERR3239667.fasta.gz
Y020	NA18906	NA18877	NA18876	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/NA18906_ERR3989364.fasta.gz
Y021	NA18878	0	0	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18878_ERR3239668.fasta.gz
Y021	NA18879	0	0	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18879_ERR3239669.fasta.gz
Y022	NA18881	0	0	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18881_ERR3239670.fasta.gz
Y023	NA18855	0	0	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/NA18855_ERR3989355.fasta.gz
Y023	NA18856	0	0	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18856_ERR3239383.fasta.gz
Y023	NA18857	NA18856	NA18855	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/NA18857_ERR3989356.fasta.gz
Y024	NA18861	0	0	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18861_ERR3239385.fasta.gz
Y024	NA18862	0	NA19105	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/NA18862_ERR3989359.fasta.gz
Y024	NA18863	NA18862	NA18861	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/NA18863_ERR3989360.fasta.gz
Y025	NA18907	0	0	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18907_ERR3239388.fasta.gz
Y025a	NA18908	0	0	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18908_ERR3239550.fasta.gz
Y026	NA18864	0	0	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18864_ERR3239664.fasta.gz
Y026	NA18865	0	0	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18865_ERR3239665.fasta.gz
Y027	NA18909	0	0	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18909_ERR3239389.fasta.gz
Y027	NA18910	0	0	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18910_ERR3239551.fasta.gz
Y027	NA18911	NA18910	NA18909	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/NA18911_ERR3989365.fasta.gz
Y028	NA18912	0	0	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18912_ERR3239390.fasta.gz
Y028	NA18913	0	NA19238	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/NA18913_ERR3989366.fasta.gz
Y028	NA18914	NA18913	NA18912	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/NA18914_ERR3989367.fasta.gz
Y029	NA18915	0	0	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18915_ERR3239671.fasta.gz
Y030	NA18916	0	0	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18916_ERR3239391.fasta.gz
Y030	NA18917	0	0	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18917_ERR3239552.fasta.gz
Y030	NA18930	NA18917	NA18916	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/NA18930_ERR3989369.fasta.gz
Y033	NA18923	0	0	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18923_ERR3239553.fasta.gz
Y033	NA18924	0	0	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18924_ERR3239554.fasta.gz
Y033	NA18925	NA18923	NA18924	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/NA18925_ERR3989368.fasta.gz
Y035	NA19197	0	0	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19197_ERR3239632.fasta.gz
Y035	NA19198	0	0	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19198_ERR3239633.fasta.gz
Y035	NA19199	NA19198	NA19197	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/NA19199_ERR3989399.fasta.gz
Y036	NA18933	0	0	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18933_ERR3239555.fasta.gz
Y036	NA18934	0	0	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18934_ERR3239556.fasta.gz
Y036	NA18935	NA18934	NA18933	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/NA18935_ERR3989370.fasta.gz
Y039	NA19184	0	0	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19184_ERR3239629.fasta.gz
Y039	NA19185	0	0	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19185_ERR3239630.fasta.gz
Y039	NA19186	NA19184	NA19185	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/NA19186_ERR3989397.fasta.gz
Y040	NA19092	0	0	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19092_ERR3239617.fasta.gz
Y040	NA19093	0	0	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19093_ERR3239422.fasta.gz
Y040	NA19094	NA19092	NA19093	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/NA19094_ERR3989371.fasta.gz
Y041	NA19095	0	0	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19095_ERR3239618.fasta.gz
Y041	NA19096	0	0	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19096_ERR3239619.fasta.gz
Y041	NA19097	NA19096	NA19095	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/NA19097_ERR3989372.fasta.gz
Y042	NA19101	0	0	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/NA19101_ERR3989374.fasta.gz
Y042	NA19102	0	0	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19102_ERR3239425.fasta.gz
Y042	NA19103	NA19101	NA19102	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/NA19103_ERR3989375.fasta.gz
Y043	NA19137	0	0	2	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19137_ERR3239432.fasta.gz
Y043	NA19138	0	0	1	YRI	AFR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19138_ERR3239433.fasta.gz
